Age,Carries,Date,Month,Name,Oppt,Rec_TDs,Rec_Yds,Receptions,Rush_TDs,Rush_Yds,Targets,Team,Week,Year
31.186,19.5,2014-11-16,November,"Gore, Frank",NYG,0.0,1.0,0.5,0.5,73.5,0.5,SF,11,2014
22.027,8.0,2014-11-16,November,"Hill, Jeremy",NO,0.0,3.0,0.5,0.0,37.0,1.0,CIN,11,2014
24.057,5.5,2014-11-16,November,"Hyde, Carlos",NYG,0.0,0.0,0.0,1.0,43.0,0.0,SF,11,2014
24.330,20.0,2014-11-16,November,"Ingram, Mark",CIN,0.0,10.0,2.0,1.0,90.0,3.0,NO,11,2014
28.208,20.5,2014-11-16,November,"Lynch, Marshawn",KC,0.0,18.5,1.0,3.0,125.0,1.0,SEA,11,2014
26.127,16.5,2014-11-16,November,"McCoy, LeSean",GB,0.0,19.5,3.5,0.5,46.5,4.5,PHI,11,2014
22.197,1.0,2014-11-16,November,"McKinnon, Jerick",CHI,0.0,0.0,0.0,0.0,1.0,0.0,MIN,11,2014
24.007,4.0,2014-11-16,November,"Michael, Christine",KC,0.0,0.0,0.0,0.0,71.0,0.0,SEA,11,2014
25.339,14.0,2014-11-16,November,"Morris, Alfred",TB,0.0,0.0,0.0,0.0,91.0,0.0,WAS,11,2014
24.302,2.0,2014-11-16,November,"Murray, Latavius",LAC,0.0,7.0,1.0,0.0,4.0,1.0,OAK,11,2014
23.196,2.0,2014-11-16,November,"Riddick, Theo",ARI,0.5,2.5,1.0,0.0,2.0,1.5,DET,11,2014
24.283,3.5,2014-11-16,November,"Rodgers, Jacquizz",CAR,0.0,6.0,1.5,0.5,17.5,1.5,ATL,11,2014
24.058,8.0,2014-11-16,November,"Sims, Charles",WAS,0.0,17.0,2.0,0.0,23.0,2.0,TB,11,2014
31.149,6.0,2014-11-16,November,"Sproles, Darren",GB,0.0,13.5,2.5,1.0,39.5,4.0,PHI,11,2014
27.240,10.0,2014-11-16,November,"Stewart, Jonathan",ATL,0.0,20.0,3.5,0.5,28.0,3.5,CAR,11,2014
21.315,1.0,2014-11-16,November,"Thomas, De'Anthony",SEA,0.0,0.0,0.0,0.0,3.0,0.0,KC,11,2014
24.349,6.0,2014-11-16,November,"Turbin, Robert",KC,0.0,0.0,0.0,0.0,29.5,0.0,SEA,11,2014
25.198,7.0,2014-11-16,November,"Vereen, Shane",IND,0.0,35.0,5.0,1.0,36.0,8.0,NE,11,2014
23.292,21.0,2014-11-16,November,"West, Terrance",HOU,0.0,0.0,0.0,0.5,97.0,0.0,CLE,11,2014
25.287,6.0,2014-11-16,November,"Whittaker, Fozzy",ATL,0.0,7.0,2.0,0.0,29.0,2.0,CAR,11,2014
22.080,9.0,2014-11-16,November,"Williams, Andre",SF,0.0,2.5,1.0,0.5,21.0,3.0,NYG,11,2014
23.202,7.5,2014-11-13,November,"Miller, Lamar",BUF,0.5,7.5,2.5,0.0,34.5,3.5,MIA,11,2014
28.353,19.0,2015-11-23,November,"Blount, LeGarrette",BUF,0.0,11.0,2.0,1.0,66.0,2.0,NE,11,2015
25.301,3.0,2015-11-23,November,"Bolden, Brandon",BUF,0.0,6.0,0.5,0.0,-1.0,1.5,NE,11,2015
27.134,18.0,2015-11-23,November,"McCoy, LeSean",NE,0.0,46.5,4.0,0.0,76.5,4.5,BUF,11,2015
23.293,1.0,2015-11-23,November,"White, James",BUF,0.0,6.0,1.0,0.0,5.0,1.0,NE,11,2015
22.162,6.0,2015-11-22,November,"Abdullah, Ameer",OAK,0.0,25.5,2.5,0.5,32.5,2.5,DET,11,2015
22.160,6.0,2015-11-22,November,"Ajayi, Jay",DAL,0.0,0.0,0.0,0.0,48.0,0.0,MIA,11,2015
24.087,7.0,2015-11-22,November,"Allen, Javorius",LAR,0.0,4.0,1.0,0.0,24.5,1.5,BAL,11,2015
24.285,7.0,2015-11-22,November,"Anderson, C.J.",CHI,0.0,9.5,2.0,0.0,19.0,4.5,DEN,11,2015
24.000,8.0,2015-11-22,November,"Bernard, Giovani",ARI,0.0,34.0,5.5,0.0,49.5,7.0,CIN,11,2015
24.209,10.5,2015-11-22,November,"Blue, Alfred",NYJ,0.0,8.0,1.0,0.0,32.0,1.5,HOU,11,2015
22.220,20.0,2015-11-22,November,"Coleman, Tevin",IND,0.0,0.0,0.0,0.0,80.0,2.0,ATL,11,2015
25.138,16.0,2015-11-22,November,"Cunningham, Benny",BAL,0.0,77.0,4.0,0.0,45.0,7.0,LAR,11,2015
23.252,10.0,2015-11-22,November,"Freeman, Devonta",IND,0.0,29.0,3.0,0.0,18.0,4.0,ATL,11,2015
22.223,14.0,2015-11-22,November,"Gordon, Melvin",KC,0.0,16.0,3.0,0.0,51.0,3.0,LAC,11,2015
32.192,8.0,2015-11-22,November,"Gore, Frank",ATL,0.0,0.0,2.0,0.0,31.0,3.0,IND,11,2015
21.111,12.0,2015-11-22,November,"Gurley, Todd",BAL,0.0,44.0,3.0,1.0,45.0,3.0,LAR,11,2015
23.033,13.0,2015-11-22,November,"Hill, Jeremy",ARI,0.0,2.5,1.5,1.0,39.0,1.5,CIN,11,2015
27.245,19.0,2015-11-22,November,"Ivory, Chris",HOU,0.0,22.5,1.5,1.0,95.0,2.0,NYJ,11,2015
22.260,8.5,2015-11-22,November,"Jones, Matt",CAR,0.5,65.5,1.5,0.0,42.0,1.5,WAS,11,2015
27.119,3.0,2015-11-22,November,"Jones, Taiwan",DET,0.0,13.0,1.0,0.0,5.0,1.0,OAK,11,2015
23.351,10.5,2015-11-22,November,"Langford, Jeremy",DEN,0.5,54.5,3.5,0.5,37.0,4.5,CHI,11,2015
26.313,14.5,2015-11-22,November,"Martin, Doug",PHI,0.0,21.0,2.5,0.0,57.5,2.5,TB,11,2015
24.211,14.5,2015-11-22,November,"Miller, Lamar",DAL,0.5,36.0,3.5,0.0,48.0,4.5,MIA,11,2015
26.345,20.0,2015-11-22,November,"Morris, Alfred",CAR,0.0,7.0,1.5,0.0,106.5,1.5,WAS,11,2015
25.308,11.5,2015-11-22,November,"Murray, Latavius",DET,0.0,32.5,6.0,0.0,46.0,6.0,OAK,11,2015
26.219,3.0,2015-11-22,November,"Olawale, Jamize",DET,0.0,27.0,3.0,0.0,15.0,3.0,OAK,11,2015
30.246,18.0,2015-11-22,November,"Peterson, Adrian",GB,0.0,17.0,2.5,0.5,117.0,3.0,MIN,11,2015
27.026,12.0,2015-11-22,November,"Powell, Bilal",HOU,0.0,16.0,2.0,0.0,62.0,4.0,NYJ,11,2015
22.111,2.0,2015-11-22,November,"Rawls, Thomas",SF,0.0,0.0,0.0,0.0,12.0,0.0,SEA,11,2015
24.202,3.0,2015-11-22,November,"Riddick, Theo",OAK,0.0,25.0,3.0,0.0,1.0,3.0,DET,11,2015
26.299,3.0,2015-11-22,November,"Ridley, Stevan",HOU,0.0,0.0,0.0,0.0,-1.0,0.0,NYJ,11,2015
25.064,5.0,2015-11-22,November,"Sims, Charles",PHI,0.0,18.0,2.0,0.0,15.0,5.0,TB,11,2015
32.155,4.0,2015-11-22,November,"Sproles, Darren",TB,0.0,55.0,6.0,0.0,25.0,7.5,PHI,11,2015
28.246,20.0,2015-11-22,November,"Stewart, Jonathan",WAS,0.0,12.5,2.0,0.5,73.5,2.0,CAR,11,2015
25.033,2.5,2015-11-22,November,"Thompson, Chris",CAR,0.0,11.5,0.5,0.0,32.5,1.0,WAS,11,2015
23.364,2.0,2015-11-22,November,"Ware, Spencer",LAC,0.0,0.0,0.0,0.0,4.0,0.0,KC,11,2015
24.173,24.0,2015-11-22,November,"West, Charcandrick",LAC,1.0,92.0,3.0,1.0,69.0,5.0,KC,11,2015
26.293,2.0,2015-11-22,November,"Whittaker, Fozzy",WAS,0.0,3.0,2.0,0.0,2.0,2.0,CAR,11,2015
22.048,15.0,2015-11-19,November,"Yeldon, T.J.",TEN,0.0,11.0,4.0,0.0,56.0,5.0,JAX,11,2015
25.210,21.5,2016-11-21,November,"Miller, Lamar",OAK,0.0,5.5,2.0,0.0,94.5,2.0,HOU,11,2016
26.308,14.0,2016-11-21,November,"Murray, Latavius",HOU,0.0,13.0,1.0,1.0,59.0,2.0,OAK,11,2016
27.218,1.0,2016-11-21,November,"Olawale, Jamize",HOU,0.0,0.0,0.0,1.0,2.0,0.0,OAK,11,2016
24.092,1.0,2016-11-21,November,"Prosch, Jay",OAK,0.0,0.0,0.0,0.0,2.0,0.0,HOU,11,2016
23.037,3.0,2016-11-21,November,"Richard, Jalen",HOU,0.0,11.0,2.0,1.0,84.0,2.0,OAK,11,2016
23.273,5.0,2016-11-21,November,"Washington, DeAndre",HOU,0.0,10.0,1.0,0.0,14.0,1.0,OAK,11,2016
23.158,19.0,2016-11-20,November,"Ajayi, Jay",LAR,0.0,1.0,1.0,0.0,79.0,1.0,MIA,11,2016
22.267,12.0,2016-11-20,November,"Barber, Peyton",KC,0.0,0.0,0.0,0.0,38.0,0.0,TB,11,2016
26.206,4.0,2016-11-20,November,"Barner, Kenjon",SEA,0.0,0.0,0.0,0.0,42.0,0.0,PHI,11,2016
24.276,17.0,2016-11-20,November,"Bell, Le'Veon",CLE,1.0,77.0,9.0,1.0,57.0,10.0,PIT,11,2016
24.364,6.0,2016-11-20,November,"Bernard, Giovani",BUF,0.0,12.0,2.5,0.0,21.0,4.5,CIN,11,2016
29.351,21.5,2016-11-20,November,"Blount, LeGarrette",SF,0.0,0.0,0.0,2.0,69.5,0.0,NE,11,2016
23.317,10.5,2016-11-20,November,"Crowell, Isaiah",PIT,0.0,23.0,2.5,0.5,42.5,3.5,CLE,11,2016
26.136,3.5,2016-11-20,November,"Cunningham, Benny",MIA,0.0,7.0,2.0,0.0,20.5,3.0,LAR,11,2016
22.304,6.0,2016-11-20,November,"Dixon, Kenneth",DAL,0.0,42.0,5.0,0.0,38.0,7.0,BAL,11,2016
22.299,1.0,2016-11-20,November,"Drake, Kenyan",LAR,0.0,0.0,0.0,0.0,9.0,0.0,MIA,11,2016
21.121,20.5,2016-11-20,November,"Elliott, Ezekiel",BAL,0.5,48.0,1.5,1.5,82.5,2.0,DAL,11,2016
33.190,14.0,2016-11-20,November,"Gore, Frank",TEN,0.0,19.0,4.0,0.0,59.0,6.0,IND,11,2016
22.109,19.0,2016-11-20,November,"Gurley, Todd",MIA,0.0,1.5,1.0,0.0,55.5,2.0,LAR,11,2016
24.031,12.0,2016-11-20,November,"Hill, Jeremy",BUF,0.0,0.0,0.0,1.0,38.5,0.0,CIN,11,2016
22.018,15.0,2016-11-20,November,"Howard, Jordan",NYG,0.0,0.0,0.0,0.0,100.0,0.0,CHI,11,2016
26.061,18.0,2016-11-20,November,"Hyde, Carlos",NE,0.0,2.5,1.0,1.0,51.0,2.0,SF,11,2016
28.243,9.0,2016-11-20,November,"Ivory, Chris",DET,0.0,10.0,2.0,0.0,31.0,3.0,JAX,11,2016
24.340,17.5,2016-11-20,November,"Johnson, David",MIN,0.5,44.5,4.5,1.0,72.0,6.5,ARI,11,2016
23.058,2.5,2016-11-20,November,"Johnson, Duke",PIT,0.0,26.5,3.0,0.0,14.0,5.0,CLE,11,2016
24.048,22.0,2016-11-20,November,"Kelley, Robert",GB,0.0,-2.0,1.0,0.0,97.0,1.0,WAS,11,2016
24.350,9.5,2016-11-20,November,"Langford, Jeremy",NYG,0.0,8.0,3.0,0.5,36.5,4.5,CHI,11,2016
27.312,17.0,2016-11-20,November,"Martin, Doug",KC,0.0,23.5,3.0,0.5,47.5,3.5,TB,11,2016
28.131,16.0,2016-11-20,November,"McCoy, LeSean",CIN,0.0,12.0,4.0,1.0,58.0,4.0,BUF,11,2016
24.201,3.5,2016-11-20,November,"McKinnon, Jerick",ARI,0.0,10.0,2.0,0.0,11.0,3.0,MIN,11,2016
27.344,5.5,2016-11-20,November,"Morris, Alfred",BAL,0.0,3.0,0.5,0.0,24.0,1.0,DAL,11,2016
22.004,9.0,2016-11-20,November,"Perkins, Paul",CHI,0.0,0.0,0.0,0.0,31.0,3.0,NYG,11,2016
22.184,9.0,2016-11-20,November,"Prosise, C.J.",PHI,0.0,50.0,4.0,0.0,32.0,4.0,SEA,11,2016
23.109,12.0,2016-11-20,November,"Rawls, Thomas",PHI,0.0,26.0,3.0,0.0,32.0,3.0,SEA,11,2016
25.200,7.0,2016-11-20,November,"Riddick, Theo",JAX,1.0,63.0,5.0,1.0,45.0,5.0,DET,11,2016
22.296,7.0,2016-11-20,November,"Smallwood, Wendell",SEA,0.0,0.0,0.0,0.0,35.5,0.5,PHI,11,2016
33.153,3.5,2016-11-20,November,"Sproles, Darren",SEA,0.0,40.5,5.0,0.0,15.5,7.5,PHI,11,2016
26.031,4.0,2016-11-20,November,"Thompson, Chris",GB,0.0,13.5,2.5,0.5,24.0,2.5,WAS,11,2016
26.354,1.0,2016-11-20,November,"Turbin, Robert",TEN,0.0,15.0,2.0,0.0,4.0,2.0,IND,11,2016
24.363,12.0,2016-11-20,November,"Ware, Spencer",TB,0.0,70.0,5.0,0.5,65.5,5.5,KC,11,2016
22.210,2.0,2016-11-20,November,"Washington, Dwayne",JAX,0.0,0.0,0.0,1.0,1.0,0.0,DET,11,2016
25.297,16.5,2016-11-20,November,"West, Terrance",DAL,0.0,9.0,1.5,0.0,48.5,2.0,BAL,11,2016
23.049,15.0,2016-11-20,November,"Yeldon, T.J.",DET,0.0,28.5,3.5,0.5,35.5,4.5,JAX,11,2016
26.332,11.5,2016-11-17,November,"Ingram, Mark",CAR,0.0,21.0,2.0,0.0,54.0,2.0,NO,11,2016
29.241,14.0,2016-11-17,November,"Stewart, Jonathan",NO,0.0,0.0,0.0,0.0,51.5,1.0,CAR,11,2016
27.289,2.5,2016-11-17,November,"Whittaker, Fozzy",NO,0.0,6.5,1.0,0.0,9.0,1.5,CAR,11,2016
24.218,14.0,2017-11-20,November,"Coleman, Tevin",SEA,0.0,23.5,2.5,0.5,49.5,3.5,ATL,11,2017
24.097,5.0,2017-11-20,November,"McKissic, J.D.",ATL,0.0,20.0,4.0,0.0,26.0,5.0,SEA,11,2017
24.159,13.0,2017-11-19,November,"Abdullah, Ameer",CHI,0.0,7.0,2.0,0.5,41.0,3.0,DET,11,2017
26.084,21.0,2017-11-19,November,"Allen, Javorius",GB,0.0,0.0,0.0,0.0,71.0,1.0,BAL,11,2017
26.282,15.0,2017-11-19,November,"Anderson, C.J.",CIN,0.0,4.0,1.0,0.0,67.5,2.0,DEN,11,2017
25.362,4.5,2017-11-19,November,"Bernard, Giovani",DEN,0.0,38.5,3.0,0.0,25.0,3.5,CIN,11,2017
30.349,14.0,2017-11-19,November,"Blount, LeGarrette",DAL,1.0,1.0,1.0,0.0,46.0,1.0,PHI,11,2017
27.070,1.0,2017-11-19,November,"Bohanon, Tommy",CLE,1.0,1.0,1.0,0.0,0.0,1.0,JAX,11,2017
25.176,8.0,2017-11-19,November,"Booker, Devontae",CIN,0.0,5.0,1.0,0.0,24.0,1.0,DEN,11,2017
27.140,6.5,2017-11-19,November,"Burkhead, Rex",OAK,0.5,17.5,2.0,0.0,25.5,3.0,NE,11,2017
30.327,9.0,2017-11-19,November,"Charles, Jamaal",CIN,0.0,0.0,0.0,0.0,39.0,1.0,DEN,11,2017
22.116,3.0,2017-11-19,November,"Cohen, Tarik",DET,0.5,28.5,4.5,0.0,33.5,7.0,CHI,11,2017
24.315,16.5,2017-11-19,November,"Crowell, Isaiah",JAX,0.0,19.0,1.5,0.5,61.5,2.0,CLE,11,2017
23.297,7.0,2017-11-19,November,"Drake, Kenyan",TB,0.0,10.0,2.0,1.0,82.0,2.0,MIA,11,2017
22.186,10.0,2017-11-19,November,"Ekeler, Austin",BUF,2.0,77.0,5.0,0.0,42.0,5.0,LAC,11,2017
21.209,4.0,2017-11-19,November,"Foreman, D'Onta",ARI,0.0,0.0,0.0,0.0,11.0,0.0,HOU,11,2017
22.305,21.5,2017-11-19,November,"Fournette, Leonard",CLE,0.0,18.5,2.5,0.5,66.5,3.5,JAX,11,2017
23.049,3.0,2017-11-19,November,"Gallman, Wayne",KC,0.0,0.0,0.0,0.0,22.0,1.0,NYG,11,2017
24.220,17.0,2017-11-19,November,"Gordon, Melvin",BUF,0.5,20.0,5.0,0.0,40.5,7.0,LAC,11,2017
23.108,15.0,2017-11-19,November,"Gurley, Todd",MIN,0.0,62.0,5.5,0.5,54.0,6.5,LAR,11,2017
24.120,1.0,2017-11-19,November,"Ham, C.J.",LAR,0.0,0.0,0.0,0.0,3.0,0.0,MIN,11,2017
23.017,14.0,2017-11-19,November,"Howard, Jordan",DET,0.0,7.0,1.5,0.5,53.0,2.5,CHI,11,2017
22.105,17.0,2017-11-19,November,"Hunt, Kareem",NYG,2.0,98.0,5.0,1.0,148.0,5.0,KC,11,2017
27.333,13.5,2017-11-19,November,"Ingram, Mark",WAS,0.0,27.0,2.5,1.5,74.0,2.5,NO,11,2017
29.242,9.0,2017-11-19,November,"Ivory, Chris",CLE,0.0,11.0,1.0,0.0,42.0,2.0,JAX,11,2017
24.057,10.0,2017-11-19,November,"Johnson, Duke",JAX,0.0,34.0,6.0,0.0,54.0,6.0,CLE,11,2017
22.117,9.5,2017-11-19,November,"Kamara, Alvin",WAS,0.0,26.0,4.5,0.5,62.0,5.5,NO,11,2017
27.053,8.0,2017-11-19,November,"Lewis, Dion",OAK,0.0,0.0,0.0,0.5,32.0,0.0,NE,11,2017
27.177,1.0,2017-11-19,November,"Line, Zach",WAS,0.0,0.0,0.0,0.0,9.0,0.0,NO,11,2017
31.211,18.0,2017-11-19,November,"Lynch, Marshawn",NE,0.0,16.0,1.0,0.0,76.0,2.0,OAK,11,2017
28.310,20.0,2017-11-19,November,"Martin, Doug",MIA,0.0,0.0,0.0,0.0,51.0,2.0,TB,11,2017
29.130,15.0,2017-11-19,November,"McCoy, LeSean",LAC,0.0,30.0,4.0,0.0,79.5,5.5,BUF,11,2017
25.200,6.5,2017-11-19,November,"McKinnon, Jerick",LAR,0.0,23.5,2.5,0.0,18.5,2.5,MIN,11,2017
26.208,14.0,2017-11-19,November,"Miller, Lamar",ARI,0.0,22.5,1.5,0.0,62.5,1.5,HOU,11,2017
21.118,8.5,2017-11-19,November,"Mixon, Joe",DEN,0.0,9.0,2.0,0.5,23.0,3.0,CIN,11,2017
28.342,7.5,2017-11-19,November,"Morris, Alfred",PHI,0.0,0.0,0.0,0.0,27.0,0.0,DAL,11,2017
27.305,9.5,2017-11-19,November,"Murray, Latavius",LAR,0.0,0.0,0.0,0.5,37.0,0.0,MIN,11,2017
22.064,9.0,2017-11-19,November,"Perine, Samaje",NO,0.0,25.0,1.0,0.0,35.0,1.0,WAS,11,2017
32.243,13.5,2017-11-19,November,"Peterson, Adrian",HOU,0.0,6.5,0.5,0.0,23.5,1.5,ARI,11,2017
24.035,5.0,2017-11-19,November,"Richard, Jalen",NE,0.0,6.0,1.0,0.0,22.0,1.0,OAK,11,2017
26.199,2.5,2017-11-19,November,"Riddick, Theo",CHI,1.0,19.5,4.5,0.0,17.0,5.0,DET,11,2017
27.286,3.0,2017-11-19,November,"Rodgers, Jacquizz",MIA,0.0,0.0,0.0,0.0,12.0,0.0,TB,11,2017
27.061,3.0,2017-11-19,November,"Sims, Charles",MIA,1.0,10.0,3.0,0.0,20.0,4.0,TB,11,2017
25.313,3.0,2017-11-19,November,"Smith, Rod",PHI,0.0,15.0,4.0,0.0,14.0,6.0,DAL,11,2017
27.030,6.0,2017-11-19,November,"Thompson, Chris",NO,0.5,46.5,3.5,0.0,15.0,6.0,WAS,11,2017
28.201,5.0,2017-11-19,November,"Vereen, Shane",KC,0.0,27.0,4.0,0.0,11.0,4.0,NYG,11,2017
24.270,3.0,2017-11-19,November,"Washington, DeAndre",NE,0.0,18.0,2.0,0.0,4.0,2.0,OAK,11,2017
26.170,1.0,2017-11-19,November,"West, Charcandrick",NYG,0.0,4.0,1.0,1.0,21.0,1.0,KC,11,2017
25.289,6.0,2017-11-19,November,"White, James",OAK,0.5,20.5,3.0,0.0,22.5,4.0,NE,11,2017
25.230,9.0,2017-11-19,November,"Williams, Damien",TB,0.0,20.0,2.0,0.0,19.0,3.0,MIA,11,2017
22.230,11.0,2017-11-19,November,"Williams, Jamaal",BAL,0.0,3.5,0.5,0.0,38.0,0.5,GB,11,2017
26.163,5.0,2017-11-19,November,"Williams, Kerwynn",HOU,0.0,2.0,1.0,1.0,10.0,1.0,ARI,11,2017
24.048,3.0,2017-11-19,November,"Yeldon, T.J.",CLE,0.0,39.0,6.0,0.0,11.0,8.0,JAX,11,2017
25.271,18.0,2017-11-16,November,"Bell, Le'Veon",TEN,0.0,23.5,4.0,0.0,56.0,6.0,PIT,11,2017
22.195,2.5,2017-11-16,November,"Conner, James",TEN,0.0,0.0,0.0,0.0,11.5,0.0,PIT,11,2017
23.316,8.5,2017-11-16,November,"Henry, Derrick",PIT,0.0,0.0,0.0,0.0,38.5,1.5,TEN,11,2017
21.342,10.5,2011-11-28,November,"Ingram, Mark",NYG,0.0,1.5,0.5,0.0,25.5,0.5,NO,12,2011
28.161,2.0,2011-11-28,November,"Sproles, Darren",NYG,0.0,38.5,5.5,0.0,4.0,7.5,NO,12,2011
24.357,11.0,2011-11-27,November,"Blount, LeGarrette",TEN,0.0,2.0,0.6666666666666666,0.3333333333333333,52.0,1.0,TB,12,2011
25.219,24.0,2011-11-27,November,"Lynch, Marshawn",WAS,0.0,24.333333333333332,3.0,0.6666666666666666,76.66666666666667,3.6666666666666665,SEA,12,2011
23.138,17.333333333333332,2011-11-27,November,"McCoy, LeSean",NE,0.3333333333333333,9.666666666666666,2.6666666666666665,0.6666666666666666,105.33333333333333,4.0,PHI,12,2011
22.304,5.0,2011-11-27,November,"Ridley, Stevan",PHI,0.0,0.0,0.0,0.0,4.0,0.0,NE,12,2011
21.294,3.6666666666666665,2011-11-27,November,"Rodgers, Jacquizz",MIN,0.0,13.666666666666666,1.3333333333333333,0.0,10.666666666666666,2.3333333333333335,ATL,12,2011
24.251,6.333333333333333,2011-11-27,November,"Stewart, Jonathan",IND,0.0,41.0,4.0,0.0,23.666666666666668,5.333333333333333,CAR,12,2011
22.209,8.0,2011-11-27,November,"Vereen, Shane",PHI,0.0,0.0,0.0,1.0,39.0,0.0,NE,12,2011
28.194,17.333333333333332,2011-11-24,November,"Gore, Frank",BAL,0.0,11.0,1.6666666666666667,0.0,49.0,2.3333333333333335,SF,12,2011
25.250,11.5,2012-11-26,November,"Stewart, Jonathan",PHI,0.0,26.5,1.5,0.5,37.0,1.5,CAR,12,2012
25.334,18.666666666666668,2012-11-25,November,"Charles, Jamaal",DEN,0.0,10.333333333333334,1.3333333333333333,0.3333333333333333,91.33333333333333,2.0,KC,12,2012
29.195,18.0,2012-11-25,November,"Gore, Frank",NO,0.0,6.333333333333333,1.3333333333333333,0.6666666666666666,95.66666666666667,1.6666666666666667,SF,12,2012
22.340,11.333333333333334,2012-11-25,November,"Ingram, Mark",SF,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,49.666666666666664,1.0,NO,12,2012
24.248,7.5,2012-11-25,November,"Ivory, Chris",SF,0.0,6.5,0.5,0.5,54.5,0.5,NO,12,2012
26.217,24.0,2012-11-25,November,"Lynch, Marshawn",MIA,0.0,19.5,1.5,0.5,104.5,1.5,SEA,12,2012
23.317,22.333333333333332,2012-11-25,November,"Martin, Doug",ATL,0.0,32.333333333333336,3.6666666666666665,0.0,100.33333333333333,4.0,TB,12,2012
27.249,22.0,2012-11-25,November,"Peterson, Adrian",CHI,0.0,4.0,2.0,1.5,127.5,2.5,MIN,12,2012
22.293,5.0,2012-11-25,November,"Rodgers, Jacquizz",TB,0.0,27.0,3.6666666666666665,0.0,22.333333333333332,4.0,ATL,12,2012
22.359,4.5,2012-11-25,November,"Turbin, Robert",MIA,0.0,1.0,0.5,0.0,11.0,0.5,SEA,12,2012
23.346,24.0,2012-11-22,November,"Morris, Alfred",DAL,0.0,3.5,0.5,1.0,86.0,0.5,WAS,12,2012
24.026,5.0,2012-11-22,November,"Powell, Bilal",NE,0.0,12.666666666666666,1.3333333333333333,0.6666666666666666,19.666666666666668,1.3333333333333333,NYJ,12,2012
23.300,18.666666666666668,2012-11-22,November,"Ridley, Stevan",NYJ,0.0,9.0,0.6666666666666666,1.0,83.66666666666667,1.3333333333333333,NE,12,2012
23.204,8.0,2012-11-22,November,"Vereen, Shane",NYJ,0.0,11.0,1.0,0.5,22.5,2.0,NE,12,2012
30.195,16.666666666666668,2013-11-25,November,"Gore, Frank",WAS,0.0,16.666666666666668,2.0,0.3333333333333333,58.0,2.3333333333333335,SF,12,2013
24.348,20.0,2013-11-25,November,"Morris, Alfred",SF,0.0,3.0,0.3333333333333333,0.3333333333333333,92.33333333333333,0.3333333333333333,WAS,12,2013
21.279,20.0,2013-11-24,November,"Bell, Le'Veon",CLE,0.0,45.5,3.5,0.5,46.5,4.0,PIT,12,2013
26.354,8.5,2013-11-24,November,"Blount, LeGarrette",DEN,0.0,0.0,0.0,0.0,32.0,0.0,NE,12,2013
26.332,16.0,2013-11-24,November,"Charles, Jamaal",LAC,0.0,8.5,2.5,0.5,77.5,7.0,KC,12,2013
23.140,7.0,2013-11-24,November,"Cunningham, Benny",CHI,0.0,18.0,1.0,0.0,72.0,1.0,LAR,12,2013
22.050,3.5,2013-11-24,November,"Davis, Knile",LAC,0.0,8.0,1.0,0.0,12.5,1.0,KC,12,2013
25.247,12.5,2013-11-24,November,"Ivory, Chris",BAL,0.0,0.0,0.0,0.5,56.5,1.5,NYJ,12,2013
22.213,7.0,2013-11-24,November,"Miller, Lamar",CAR,0.0,12.0,1.6666666666666667,0.0,7.333333333333333,2.0,MIA,12,2013
28.248,19.666666666666668,2013-11-24,November,"Peterson, Adrian",GB,0.3333333333333333,6.666666666666667,2.0,1.3333333333333333,77.66666666666667,3.0,MIN,12,2013
25.028,8.5,2013-11-24,November,"Powell, Bilal",BAL,0.0,18.0,2.5,0.0,28.0,3.0,NYJ,12,2013
24.301,11.0,2013-11-24,November,"Ridley, Stevan",DEN,0.0,0.0,0.0,0.5,47.0,0.0,NE,12,2013
26.248,8.5,2013-11-24,November,"Stewart, Jonathan",MIA,0.0,0.0,0.0,0.0,25.5,0.0,CAR,12,2013
24.206,7.5,2013-11-24,November,"Vereen, Shane",DEN,0.0,61.5,7.5,0.0,54.0,10.5,NE,12,2013
24.295,4.0,2013-11-24,November,"Whittaker, Fozzy",PIT,0.0,41.0,5.0,0.0,20.0,5.0,CLE,12,2013
23.335,9.666666666666666,2013-11-21,November,"Ingram, Mark",ATL,0.0,6.333333333333333,1.0,0.3333333333333333,60.333333333333336,1.6666666666666667,NO,12,2013
23.288,3.6666666666666665,2013-11-21,November,"Rodgers, Jacquizz",NO,0.0,13.0,2.3333333333333335,0.0,17.333333333333332,3.3333333333333335,ATL,12,2013
24.338,21.0,2014-11-24,November,"Ingram, Mark",BAL,0.0,16.666666666666668,3.6666666666666665,0.6666666666666666,82.33333333333333,4.333333333333333,NO,12,2014
26.247,12.0,2014-11-24,November,"Ivory, Chris",BUF,0.0,0.0,0.0,0.5,76.5,0.0,NYJ,12,2014
23.286,8.666666666666666,2014-11-23,November,"Anderson, C.J.",MIA,0.3333333333333333,53.0,4.0,0.0,48.666666666666664,5.666666666666667,DEN,12,2014
23.001,14.0,2014-11-23,November,"Bernard, Giovani",HOU,0.0,62.0,6.0,0.0,48.0,10.0,CIN,12,2014
27.353,4.5,2014-11-23,November,"Blount, LeGarrette",DET,0.0,0.0,0.0,0.5,3.0,0.5,NE,12,2014
23.210,18.5,2014-11-23,November,"Blue, Alfred",CIN,0.0,0.0,0.0,0.0,78.0,0.0,HOU,12,2014
